#REF, https://ui.adsabs.harvard.edu/abs/2016ApJ...817..118T/abstract
#AUTHOR, Tomczak+
#YEAR, 2016
#REDSHIFT, 1.375
#COLUMN1, log M_* [M_sun]
#COLUMN2, log SFR [M_sun yr^-1]
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, SFR-M_* relation obtained from IR observation by Spitzer and Herschel and UV luminosity estimated from SED fitting using EAZY (Brammer+ 2008). (h, Omega_m, Omega_l) = (0.7, 0.3, 0.7)
#IMF, Chabrier
8.625, -0.090, 0.060, 0.050
8.875, 0.130, 0.040, 0.030
9.125, 0.450, 0.050, 0.040
9.375, 0.670, 0.030, 0.030
9.625, 0.920, 0.020, 0.020
9.875, 1.030, 0.030, 0.020
10.125, 1.260, 0.030, 0.030
10.375, 1.330, 0.040, 0.040
10.625, 1.370, 0.060, 0.050
10.875, 1.610, 0.110, 0.090
11.125, 1.650, 0.090, 0.070
