#REF, https://ui.adsabs.harvard.edu/abs/2011ApJ...730...61K/abstract
#AUTHOR, Karim+
#YEAR, 2011
#REDSHIFT, 2.25
#COLUMN1, log M_* [M_sun]
#COLUMN2, log SFR [M_sun yr^-1]
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, SFR is estimated from radio luminosity observed by VLA (h, Omega_m, Omega_l) = (0.7, 0.3, 0.7)
#IMF, Chabrier
9.750, 1.260, 0.235, 0.126
10.040, 1.511, 0.184, 0.104
10.330, 1.827, 0.117, 0.095
10.640, 1.993, 0.064, 0.051
10.930, 2.109, 0.054, 0.057
11.220, 2.370, 0.067, 0.066
