#REF, https://ui.adsabs.harvard.edu/abs/2016ApJ...825....5S/abstract
#AUTHOR, Song+
#YEAR, 2014
#REDSHIFT, 8
#COLUMN1, log M_* [M_sun]
#COLUMN2, log Phi [dex^-1 Mpc^-3]
#COLUMN3, -sigma
#COLUMN4, +sigma
7.25, -1.73, 0.84, 1.01	
7.75, -2.28, 0.64, 0.84	
8.25, -2.88, 0.57, 0.75	
8.75, -3.45, 0.60, 0.57	
9.25, -4.21, 0.78, 0.63	
9.75, -5.31, 1.64, 1.01
