#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 7
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier 
8.750, -4.728, 0.257, 0.349
9.000, -4.453, 0.232, 0.342
9.250, -4.250, 0.212, 0.300
9.500, -3.887, 0.181, 0.264
9.750, -3.410, 0.154, 0.231
10.000, -3.120, 0.121, 0.190
10.250, -2.941, 0.104, 0.160
10.500, -2.780, 0.093, 0.125
10.750, -2.617, 0.089, 0.094
11.000, -2.451, 0.084, 0.077
11.250, -2.291, 0.105, 0.071
11.500, -2.124, 0.130, 0.061
11.750, -1.974, 0.192, 0.049
12.000, -1.913, 0.282, 0.071
12.250, -2.191, 0.297, 0.431
12.500, -2.489, 0.303, 0.435
