#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 9
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier 
8.750, -4.391, 0.381, 0.415
9.000, -4.158, 0.335, 0.382
9.250, -4.020, 0.295, 0.339
9.500, -3.702, 0.256, 0.269
9.750, -3.258, 0.203, 0.212
10.000, -2.961, 0.182, 0.181
10.250, -2.772, 0.180, 0.134
10.500, -2.588, 0.201, 0.109
10.750, -2.395, 0.218, 0.101
11.000, -2.254, 0.259, 0.104
11.250, -2.172, 0.377, 0.130
11.500, -2.245, 0.567, 0.279
11.750, -3.036, 0.423, 1.643
