#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 2
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier
8.750, -7.002, 0.436, 0.167
9.000, -6.667, 0.407, 0.126
9.250, -6.190, 0.364, 0.116
9.500, -5.405, 0.292, 0.117
9.750, -4.558, 0.207, 0.112
10.000, -3.995, 0.153, 0.098
10.250, -3.634, 0.104, 0.096
10.500, -3.370, 0.072, 0.088
10.750, -3.150, 0.063, 0.063
11.000, -2.930, 0.055, 0.032
11.250, -2.708, 0.046, 0.010
11.500, -2.481, 0.041, 0.001
11.750, -2.240, 0.039, 0.007
12.000, -1.985, 0.039, 0.010
12.250, -1.819, 0.023, 0.041
12.500, -1.845, 0.005, 0.045
12.750, -1.996, 0.021, 0.067
13.000, -2.189, 0.043, 0.074
13.250, -2.356, 0.049, 0.076
13.500, -2.549, 0.043, 0.092
13.750, -2.765, 0.036, 0.098
14.000, -3.278, -0.007, 0.211
