#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 8
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier 
8.750, -4.482, 0.298, 0.386
9.000, -4.278, 0.279, 0.347
9.250, -4.113, 0.268, 0.308
9.500, -3.769, 0.217, 0.260
9.750, -3.321, 0.186, 0.227
10.000, -3.034, 0.147, 0.189
10.250, -2.850, 0.131, 0.139
10.500, -2.679, 0.115, 0.114
10.750, -2.504, 0.139, 0.095
11.000, -2.335, 0.162, 0.089
11.250, -2.186, 0.194, 0.091
11.500, -2.048, 0.296, 0.101
11.750, -2.028, 0.428, 0.207
12.000, -2.019, 0.426, 0.707
