#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 10
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier 
8.750, -4.290, 0.476, 0.456
9.000, -4.060, 0.413, 0.418
9.250, -3.933, 0.353, 0.341
9.500, -3.623, 0.300, 0.246
9.750, -3.171, 0.264, 0.206
10.000, -2.859, 0.270, 0.171
10.250, -2.642, 0.309, 0.128
10.500, -2.470, 0.330, 0.113
10.750, -2.290, 0.430, 0.100
11.000, -2.256, 0.622, 0.222
11.250, -2.650, 0.927, 0.652
11.500, -3.341, 0.647, 1.786
