#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 6
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier 
8.750, -4.854, 0.214, 0.341
9.000, -4.587, 0.209, 0.322
9.250, -4.360, 0.186, 0.292
9.500, -3.991, 0.160, 0.252
9.750, -3.514, 0.137, 0.221
10.000, -3.207, 0.109, 0.194
10.250, -3.018, 0.093, 0.160
10.500, -2.861, 0.078, 0.132
10.750, -2.695, 0.069, 0.102
11.000, -2.533, 0.064, 0.082
11.250, -2.371, 0.075, 0.060
11.500, -2.208, 0.093, 0.047
11.750, -2.044, 0.119, 0.032
12.000, -1.887, 0.174, 0.011
12.250, -1.904, 0.234, 0.073
12.500, -2.392, 0.196, 0.481
12.750, -2.565, 0.156, 0.612
