#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 5
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier 
8.750, -5.205, 0.212, 0.294
9.000, -4.910, 0.196, 0.274
9.250, -4.648, 0.175, 0.258
9.500, -4.236, 0.153, 0.233
9.750, -3.702, 0.117, 0.212
10.000, -3.353, 0.098, 0.194
10.250, -3.141, 0.087, 0.166
10.500, -2.980, 0.076, 0.140
10.750, -2.814, 0.066, 0.114
11.000, -2.645, 0.053, 0.081
11.250, -2.481, 0.051, 0.056
11.500, -2.307, 0.065, 0.043
11.750, -2.130, 0.079, 0.023
12.000, -1.974, 0.100, 0.006
12.250, -1.844, 0.124, -0.002
12.500, -1.897, 0.139, 0.051
12.750, -2.231, 0.101, 0.357
13.000, -2.535, 0.124, 0.261
