#REF, https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3143B/abstract
#AUTHOR, Behroozi+
#YEAR, 2019
#REDSHIFT, 4
#COLUMN1, log M_h [M_sun]
#COLUMN2, log (M_*/M_h)
#COLUMN3, -sigma
#COLUMN4, +sigma
#NOTE, Empirical modeling using UniverseMachine by Behroozi+ (2021), (h, Omega_m, Omega_l) = (0.678, 0.307, 0.693)
#IMF, Chabrier
8.750, -5.714, 0.216, 0.272
9.000, -5.424, 0.241, 0.254
9.250, -5.078, 0.217, 0.232
9.500, -4.539, 0.166, 0.207
9.750, -3.934, 0.126, 0.191
10.000, -3.525, 0.092, 0.170
10.250, -3.286, 0.080, 0.155
10.500, -3.107, 0.069, 0.129
10.750, -2.935, 0.063, 0.107
11.000, -2.762, 0.053, 0.072
11.250, -2.589, 0.051, 0.050
11.500, -2.409, 0.055, 0.029
11.750, -2.227, 0.064, 0.021
12.000, -2.050, 0.071, 0.008
12.250, -1.897, 0.076, 0.007
12.500, -1.845, 0.054, 0.033
12.750, -2.004, 0.065, 0.117
13.000, -2.187, 0.066, 0.198
13.250, -2.688, 0.087, 0.271
